xp,yp,zp,xv,yv,zv,xd,yd,zd,spd,t
0.18786167021949698,-1.318429829301444,5081.363199903734,0.40655376612211747,-3.168459183701583,70.5705215510239,0.010321797398443966,-0.10059906515046968,0.9948735038130814,70.64278400195634,2.25
0.2096346351751216,-1.491496765746514,5084.9689489465545,0.43545929911249226,-3.4613387289013957,72.11498085640872,0.010270072432432165,-0.10357919906487821,0.994568185260976,72.19931408619873,2.3000000000000003
0.2328342593892716,-1.6796867381209926,5088.651833090233,0.463992484283,-3.7637994474895753,73.65768287356053,0.01015861000817464,-0.10621007760768683,0.9942918193655575,73.75524199410106,2.35
0.2574288844172076,-1.8834075939829253,5092.411770829463,0.49189250055872014,-4.0744171172386565,75.1987547846232,0.00999259560847654,-0.10849661039510085,0.9940465952689436,75.31066029610446,2.4000000000000004
0.2833745362453211,-2.102994327621463,5096.248687842999,0.5189130365622693,-4.391734672770756,76.73834027071932,0.009779020839649988,-0.11045638817114065,0.9938328617346098,76.8656585978435,2.45
0.31061612148601725,-2.33871034627991,5100.162517343935,0.5448317048139223,-4.714320373168933,78.2765900187239,0.009526526421182457,-0.11211986834132612,0.9936490227527374,78.4203175403341,2.5
0.3390890897981232,-2.5907519055637263,5104.1531998999635,0.5694593662421183,-5.040831185676324,79.81365112056582,0.009245154263555322,-0.1135299951585717,0.9934915537245081,79.97470330177966,2.5500000000000003
0.3687215336495141,-2.859255850366375,5108.220682703619,0.5926488770278178,-5.37007889605298,81.34965607310637,0.008946009553704393,-0.1147411993535188,0.9933551359327545,81.5288631299,2.6
0.39943666966236735,-3.1443106438594035,5112.3649183096095,0.6143027202570651,-5.701095869860569,82.88471211980567,0.008640839174978932,-0.11581774913224224,0.9932328955911062,83.08282232286356,2.6500000000000004
0.4311556176980436,-3.445970488039211,5116.585862890624,0.6343789607135251,-6.033196883596141,84.41889162030513,0.008341538807173476,-0.11683145873492709,0.9931167247510222,84.63658289240448,2.7
0.4638003662132524,-3.764272141973347,5120.883474090612,0.6528949703041748,-6.366033078682718,85.9522239997504,0.008059607351309506,-0.11785880117575473,0.9929976564497808,86.1901239093227,2.75
0.49729678726551263,-4.099253838329264,5125.257708572757,0.6699284210452053,-6.6996339271183345,87.48468964289852,0.007805573463610438,-0.11897751654887487,0.9928662667140861,87.74340328914188,2.8000000000000003
0.531577544126834,-4.4509754980862954,5129.708519367764,0.6856151372264278,-7.034433195140627,89.01621590012975,0.007588424437742658,-0.12026285371565454,0.9927130813234608,89.29636057349596,2.85
0.5665847211407951,-4.819539263140775,5134.2358531283435,0.7001435402792213,-7.371275301089586,90.54667521159404,0.007415071870046752,-0.12178362784335359,0.9925289742362557,90.84892014996846,2.9000000000000004
0.6022720014934462,-5.2051092240872485,5138.839647392103,0.7137456070530219,-7.711399218929467,92.07588527519533,0.007289890906571284,-0.1235983151252652,0.9923055547505345,92.4009943664906,2.95
0.6386062259053329,-5.607929133496253,5143.519827952551,0.7266844882377351,-8.056398188180076,93.60361120895575,0.007214369885540695,-0.12575143475601502,0.9920355485182767,93.95248614842134,3
0.6755681852766173,-6.0283368801049635,5148.276306441712,0.7392391874256888,-8.408154932174213,95.12956978322246,0.007186904445125264,-0.12827048258254475,0.9917131801597363,95.50329099607335,3.0500000000000003
0.7131525336299046,-6.466774570225518,5153.108978240775,0.7516869670657456,-8.768753802411098,96.6534359812532,0.007202764413314577,-0.13116367695246128,0.9913345600921601,97.05329857107365,3.1
0.7513667539022495,-6.923793228362131,5158.0177208563855,0.7642844054468981,-9.140373162732253,98.17485231220482,0.007254252989750687,-0.13441875215577465,0.9908980648292968,98.60239438639222,3.1500000000000004
0.7902291666828216,-7.400051391929792,5163.002392924035,0.7772482556114426,-9.525163271353218,99.69344135299109,0.007331066075681125,-0.1380029868687373,0.9904046804642542,100.150462300476,3.2
0.8297660380514985,-7.896307229245874,5168.06283401624,0.7907374273735384,-9.925116746321631,101.20882184410058,0.0074208456073087126,-0.14186458436960064,0.9898582579097438,101.69738849733584,3.25
0.8700079131426379,-8.413404240302691,5173.198865428918,0.8048375018227872,-10.341940221136335,102.72062825355295,0.007509905218150759,-0.14593543051242228,0.9892656121814647,103.24306736893531,3.3000000000000003
0.9109853716768734,-8.952251080967862,5178.410292081947,0.8195491706847097,-10.776936813303427,104.22853306056842,0.007584090631030049,-0.1501351496064405,0.9886363934338811,104.7874092240051,3.35
0.9527244643437061,-9.513796548648322,5183.696905591184,0.8347818533366531,-11.230909353609201,105.73227018474839,0.007629722257026739,-0.15437626510351465,0.9879826699446556,106.33034912042882,3.4000000000000004
0.9952421380516215,-10.099001239217294,5189.058488449367,0.8503534741583102,-11.704093811379453,107.23165716366559,0.007634555109346741,-0.158570161102911,0.9873181946951445,107.87185550940754,3.45
1.0385419873882826,-10.708807785248123,5194.4948191032345,0.8659969867332238,-12.196130920616575,108.7266130773335,0.007588682872509689,-0.16263344312200922,0.9866573747104621,109.41193696979337,3.5
1.0826106737887546,-11.344111868758368,5200.005677555572,0.8813737280094421,-12.70608167020489,110.21716904676366,0.007485310159256464,-0.1664942233578546,0.9860140180140875,110.95064526058971,3.5500000000000003
1.1274153291844269,-12.00573632732941,5205.590850982943,0.8960931079134457,-13.232489171420841,111.70346854742267,0.0073213206285556165,-0.17009781653836353,0.9853999853222727,112.48807331470687,3.6
1.1729022058544765,-12.694410610022867,5211.2501387734055,0.9097375334009895,-13.773485653869146,113.18575580923901,0.0070975792100751445,-0.17341133487568694,0.9848239097960555,114.02434760850728,3.6500000000000004
1.2189967500896024,-13.410757572103304,5216.983356378654,0.9218908847025199,-14.326939241608738,114.66435210497283,0.006818924070538079,-0.17642671898985862,0.9842901579823877,115.55961541338408,3.7
1.265605168316487,-14.155289125060024,5222.790337453629,0.9321683645376921,-14.890631059134428,116.13962149949722,0.006493827413522335,-0.1791618369320304,0.9837981837717857,117.09402851232672,3.75
1.312617427705068,-14.928411599418553,5228.670933918538,0.9402451877716173,-15.462449487170547,117.61192929818212,0.006133732316260576,-0.18165942286379036,0.9833423775128718,118.62772575750164,3.8000000000000003
1.359911498939023,-15.73044087087713,5234.625013800954,0.9458814246791035,-16.04058542917155,119.08159764830846,0.005752103505148098,-0.18398380375832965,0.9829124443509109,120.1608171204479,3.85
1.4073585190070879,-16.56162640396038,5240.652456964274,0.9489404013612966,-16.62371066166496,120.54886326641864,0.005363260564356542,-0.18621556539043066,0.9824942741016053,121.69337154863359,3.9000000000000004
1.4548284402609077,-17.422182458756172,5246.753149064884,0.9493984250763963,-17.211121095915868,122.0138420122012,0.00498108936874031,-0.1884445217330421,0.9820712046371716,123.22541007976484,3.95
1.5021956525080926,-18.312323877050392,5252.926974271186,0.9473442449436971,-17.802828365884416,123.47650412602833,0.004617748100302244,-0.19076155391683264,0.9816255426330943,124.75690453890181,4
1.549344030123999,-19.232303213237095,5259.1738074043415,0.9429675523181241,-18.39958672373404,124.93666266310487,0.00428249477411391,-0.19325005203972295,0.9811401926458593,126.28778110650055,4.05
1.5961708754389872,-20.182445598262333,5265.49350621992,0.9365369062997656,-19.002847700504724,126.39397631157655,0.003980761155698009,-0.19597780045922247,0.9806002525330014,127.8179274200486,4.1000000000000005
1.642589307383518,-21.163177700279046,5271.885904550839,0.9283686388906168,-19.614642040334267,127.8479666183671,0.003713581860626869,-0.19899017271942124,0.9799944492041062,129.34720182188417,4.15
1.6885287785548924,-22.17504752142464,5278.3508069876425,0.9187894234274858,-20.23739642291191,129.29804873607773,0.0034774574271855263,-0.2023054308351692,0.9793163022968824,130.87544381945693,4.2
1.7339335853603202,-23.21873255049826,5284.88798568888,0.9080961361085558,-20.873700581472338,130.74357402474618,0.003264688171998764,-0.20591275084433935,0.978564908859324,132.40248548770396,4.25
1.778759448500721,-24.295034928888047,5291.497179786616,0.8965172628080175,-21.526047567795768,132.18388195471613,0.0030641653800888013,-0.2097733312713626,0.977745243086275,133.92816401232358,4.3
1.8229684626255471,-25.404863680932586,5298.178097664605,0.8841802824965249,-22.196575040890806,133.61835755979763,0.00286255308062755,-0.2138246066389378,0.9768678740677086,135.45233551067247,4.3500000000000005
1.8665229184195298,-26.549205561776983,5304.930422124002,0.8710891158796512,-22.886837616887913,135.04648918793387,0.0026457436182436567,-0.21798722063818354,0.9759480373867999,136.97488957592316,4.4
1.9093786605748504,-27.729087504955533,5311.753818114003,0.8571148431064112,-23.597638863571028,136.46791980000737,0.0024004301278383045,-0.22217405849810296,0.9750040644354683,138.49576289667144,4.45
1.9514787364939896,-28.945534817280343,5318.6479423217115,0.8420015183827844,-24.328946246496212,137.88248415417925,0.0021156150524342943,-0.22630034424930717,0.9740552747999441,140.0149493038131,4.5
